,date,time,loc,population,wd
1384,20200827,16,11410585,57445.914,416
1385,20200827,17,11410585,52909.906,417
1386,20200827,18,11410585,50140.6178,418
1387,20200827,19,11410585,47046.6365,419
1388,20200827,20,11410585,44986.3308,420
1389,20200827,21,11410585,42296.7501,421
1390,20200827,22,11410585,39039.4128,422
1391,20200827,23,11410585,34808.0734,423
1392,20200828,00,11410585,34414.639,500
1393,20200828,01,11410585,33774.3029,501
1394,20200828,02,11410585,33470.0246,502
1395,20200828,03,11410585,33479.8511,503
1396,20200828,04,11410585,33579.8064,504
1397,20200828,05,11410585,34569.6676,505
1398,20200828,06,11410585,36738.6292,506
1399,20200828,07,11410585,41362.3618,507
1400,20200828,08,11410585,47809.7652,508
1401,20200828,09,11410585,53160.8111,509
1402,20200828,10,11410585,56895.133,510
1403,20200828,11,11410585,59000.1337,511
1404,20200828,12,11410585,60074.757,512
1405,20200828,13,11410585,61732.3152,513
1406,20200828,14,11410585,62306.7332,514
1407,20200828,15,11410585,60984.5284,515
1408,20200828,16,11410585,57938.721,516
1409,20200828,17,11410585,53692.528,517
1410,20200828,18,11410585,50370.0798,518
1411,20200828,19,11410585,48660.6448,519
1412,20200828,20,11410585,45735.9324,520
1413,20200828,21,11410585,43089.7224,521
1414,20200828,22,11410585,39688.0908,522
1415,20200828,23,11410585,35136.2557,523
1416,20200829,00,11410585,34784.8361,600
1417,20200829,01,11410585,34011.199,601
1418,20200829,02,11410585,33541.4412,602
1419,20200829,03,11410585,33345.1576,603
1420,20200829,04,11410585,33447.4447,604
1421,20200829,05,11410585,34176.2083,605
1422,20200829,06,11410585,35001.9979,606
1423,20200829,07,11410585,36289.6267,607
1424,20200829,08,11410585,38238.4542,608
1425,20200829,09,11410585,40999.8313,609
1426,20200829,10,11410585,43251.7772,610
1427,20200829,11,11410585,43895.047,611
1428,20200829,12,11410585,44723.1098,612
1429,20200829,13,11410585,46239.4165,613
1430,20200829,14,11410585,46882.4361,614
1431,20200829,15,11410585,46941.8012,615
1432,20200829,16,11410585,46771.5522,616
1433,20200829,17,11410585,45945.1094,617
1434,20200829,18,11410585,45194.9193,618
1435,20200829,19,11410585,43743.6757,619
1436,20200829,20,11410585,41037.5971,620
1437,20200829,21,11410585,39397.6087,621
1438,20200829,22,11410585,36891.1879,622
1439,20200829,23,11410585,33000.1866,623
1440,20200830,00,11410585,32736.6733,700
1441,20200830,01,11410585,32617.6631,701
1442,20200830,02,11410585,32434.4635,702
1443,20200830,03,11410585,32336.125,703
1444,20200830,04,11410585,32161.3949,704
1445,20200830,05,11410585,32696.4634,705
1446,20200830,06,11410585,33087.0012,706
1447,20200830,07,11410585,33396.3817,707
1448,20200830,08,11410585,34009.679,708
1449,20200830,09,11410585,35423.0684,709
1450,20200830,10,11410585,37058.3067,710
1451,20200830,11,11410585,38528.8089,711
1452,20200830,12,11410585,40198.4883,712
1453,20200830,13,11410585,41335.3532,713
1454,20200830,14,11410585,42316.5988,714
1455,20200830,15,11410585,42755.7865,715
1456,20200830,16,11410585,42791.1791,716
1457,20200830,17,11410585,42446.2162,717
1458,20200830,18,11410585,42011.8997,718
1459,20200830,19,11410585,40099.2062,719
1460,20200830,20,11410585,38087.4262,720
1461,20200830,21,11410585,36761.488,721
1462,20200830,22,11410585,34994.9244,722
1463,20200830,23,11410585,32580.7551,723
1464,20200831,00,11410585,31983.6415,100
1465,20200831,01,11410585,32175.1742,101
1466,20200831,02,11410585,32049.5467,102
1467,20200831,03,11410585,32087.6439,103
1468,20200831,04,11410585,32372.0861,104
1469,20200831,05,11410585,33638.4668,105
1470,20200831,06,11410585,36085.4333,106
1471,20200831,07,11410585,40626.7491,107
1472,20200831,08,11410585,46889.0222,108
1473,20200831,09,11410585,53030.3864,109
1474,20200831,10,11410585,56111.643,110
1475,20200831,11,11410585,56704.6155,111
1476,20200831,12,11410585,57422.9291,112
1477,20200831,13,11410585,59627.4135,113
1478,20200831,14,11410585,60611.1139,114
1479,20200831,15,11410585,60118.8649,115
1480,20200831,16,11410585,56832.7954,116
1481,20200831,17,11410585,52175.2149,117
1482,20200831,18,11410585,48783.0586,118
1483,20200831,19,11410585,45780.571,119
1484,20200831,20,11410585,42761.7383,120
1485,20200831,21,11410585,39766.346,121
1486,20200831,22,11410585,37406.8525,122
1487,20200831,23,11410585,33754.1152,123
1488,20200901,00,11410585,33401.246,200
1489,20200901,01,11410585,33100.9499,201
1490,20200901,02,11410585,33155.2337,202
1491,20200901,03,11410585,33325.4379,203
1492,20200901,04,11410585,33456.6204,204
1493,20200901,05,11410585,34653.6697,205
1494,20200901,06,11410585,37028.0695,206
1495,20200901,07,11410585,43171.6531,207
1496,20200901,08,11410585,49533.0813,208
1497,20200901,09,11410585,55183.7201,209
1498,20200901,10,11410585,58563.2555,210
1499,20200901,11,11410585,58695.4606,211
1500,20200901,12,11410585,60235.8025,212
1501,20200901,13,11410585,61752.9617,213
1502,20200901,14,11410585,62260.4265,214
1503,20200901,15,11410585,60850.3035,215
1504,20200901,16,11410585,57912.7807,216
1505,20200901,17,11410585,52390.6073,217
1506,20200901,18,11410585,49086.5073,218
1507,20200901,19,11410585,46030.7891,219
1508,20200901,20,11410585,42693.7569,220
1509,20200901,21,11410585,39874.2339,221
1510,20200901,22,11410585,37822.831,222
1511,20200901,23,11410585,33986.0207,223
1512,20200902,00,11410585,33448.3729,300
1513,20200902,01,11410585,33467.6745,301
1514,20200902,02,11410585,33261.4788,302
1515,20200902,03,11410585,33416.3469,303
1516,20200902,04,11410585,33719.5225,304
1517,20200902,05,11410585,34921.6477,305
1518,20200902,06,11410585,37289.4903,306
1519,20200902,07,11410585,42674.4147,307
1520,20200902,08,11410585,49243.5469,308
1521,20200902,09,11410585,54598.3806,309
1522,20200902,10,11410585,56989.7052,310
1523,20200902,11,11410585,57546.0485,311
1524,20200902,12,11410585,58290.3837,312
1525,20200902,13,11410585,60469.0013,313
1526,20200902,14,11410585,60818.8453,314
1527,20200902,15,11410585,59422.4427,315
1528,20200902,16,11410585,56532.7653,316
1529,20200902,17,11410585,51794.3455,317
1530,20200902,18,11410585,48337.8713,318
1531,20200902,19,11410585,45549.8426,319
1532,20200902,20,11410585,42322.5949,320
1533,20200902,21,11410585,39452.846,321
1534,20200902,22,11410585,37518.4347,322
1535,20200902,23,11410585,33483.2183,323
1536,20200903,00,11410585,33698.7486,400
1537,20200903,01,11410585,33509.9718,401
1538,20200903,02,11410585,33540.4591,402
1539,20200903,03,11410585,33525.9568,403
1540,20200903,04,11410585,33820.9628,404
1541,20200903,05,11410585,34949.2264,405
1542,20200903,06,11410585,37149.926,406
1543,20200903,07,11410585,42384.6245,407
1544,20200903,08,11410585,48609.699,408
1545,20200903,09,11410585,53865.5953,409
1546,20200903,10,11410585,56831.1316,410
1547,20200903,11,11410585,56598.7613,411
1548,20200903,12,11410585,57782.1165,412
1549,20200903,13,11410585,60417.4936,413
1550,20200903,14,11410585,60721.2825,414
1551,20200903,15,11410585,58549.1494,415
1552,20200903,16,11410585,55781.9493,416
1553,20200903,17,11410585,50780.6888,417
1554,20200903,18,11410585,48970.2992,418
1555,20200903,19,11410585,45414.7786,419
1556,20200903,20,11410585,42369.8136,420
1557,20200903,21,11410585,39583.3061,421
1558,20200903,22,11410585,37269.7751,422
1559,20200903,23,11410585,33890.7332,423
1560,20200904,00,11410585,33552.3662,500
1561,20200904,01,11410585,33347.5946,501
1562,20200904,02,11410585,33224.3917,502
1563,20200904,03,11410585,33238.86,503
1564,20200904,04,11410585,33482.7698,504
1565,20200904,05,11410585,34664.4313,505
1566,20200904,06,11410585,37034.7321,506
1567,20200904,07,11410585,42580.3715,507
1568,20200904,08,11410585,48664.7328,508
1569,20200904,09,11410585,53557.2981,509
1570,20200904,10,11410585,56186.2847,510
1571,20200904,11,11410585,56455.5972,511
1572,20200904,12,11410585,57176.7823,512
1573,20200904,13,11410585,59122.4048,513
1574,20200904,14,11410585,59869.7733,514
1575,20200904,15,11410585,58671.5928,515
1576,20200904,16,11410585,56145.0543,516
1577,20200904,17,11410585,51388.623,517
1578,20200904,18,11410585,49145.8156,518
1579,20200904,19,11410585,46160.6375,519
1580,20200904,20,11410585,42549.1723,520
1581,20200904,21,11410585,39612.289,521
1582,20200904,22,11410585,37140.6257,522
1583,20200904,23,11410585,33886.7591,523
1584,20200905,00,11410585,33467.5321,600
1585,20200905,01,11410585,32943.0603,601
1586,20200905,02,11410585,32912.3366,602
1587,20200905,03,11410585,33058.2559,603
1588,20200905,04,11410585,33136.1988,604
1589,20200905,05,11410585,33907.4016,605
1590,20200905,06,11410585,34790.8499,606
1591,20200905,07,11410585,35931.3678,607
1592,20200905,08,11410585,37985.3897,608
1593,20200905,09,11410585,40938.8146,609
1594,20200905,10,11410585,42519.422,610
1595,20200905,11,11410585,43623.7905,611
1596,20200905,12,11410585,44362.9473,612
1597,20200905,13,11410585,45621.5643,613
1598,20200905,14,11410585,46114.6074,614
1599,20200905,15,11410585,46112.3787,615
1600,20200905,16,11410585,45215.0161,616
1601,20200905,17,11410585,44818.4554,617
1602,20200905,18,11410585,43916.0255,618
1603,20200905,19,11410585,42342.9371,619
1604,20200905,20,11410585,40092.262,620
1605,20200905,21,11410585,37487.4139,621
1606,20200905,22,11410585,35314.7534,622
1607,20200905,23,11410585,32325.0305,623
1608,20200906,00,11410585,32354.1305,700
1609,20200906,01,11410585,32054.4478,701
1610,20200906,02,11410585,31869.6074,702
1611,20200906,03,11410585,31900.9614,703
1612,20200906,04,11410585,32091.6821,704
1613,20200906,05,11410585,32535.7099,705
1614,20200906,06,11410585,32965.8676,706
1615,20200906,07,11410585,33393.0658,707
1616,20200906,08,11410585,33977.4243,708
1617,20200906,09,11410585,35219.8224,709
1618,20200906,10,11410585,36719.5282,710
1619,20200906,11,11410585,37958.5406,711
1620,20200906,12,11410585,39441.5597,712
1621,20200906,13,11410585,40663.7451,713
1622,20200906,14,11410585,42127.7056,714
1623,20200906,15,11410585,42253.2048,715
1624,20200906,16,11410585,42217.4867,716
1625,20200906,17,11410585,42267.9094,717
1626,20200906,18,11410585,41889.1412,718
1627,20200906,19,11410585,40651.4985,719
1628,20200906,20,11410585,38665.9817,720
1629,20200906,21,11410585,36514.0982,721
1630,20200906,22,11410585,35195.2507,722
1631,20200906,23,11410585,32519.4038,723
1632,20200907,00,11410585,32106.2858,100
1633,20200907,01,11410585,32011.0459,101
1634,20200907,02,11410585,32022.6848,102
1635,20200907,03,11410585,32073.0337,103
1636,20200907,04,11410585,32319.2217,104
1637,20200907,05,11410585,33641.5884,105
1638,20200907,06,11410585,35875.0718,106
1639,20200907,07,11410585,41070.1855,107
1640,20200907,08,11410585,47345.5883,108
1641,20200907,09,11410585,52881.9255,109
1642,20200907,10,11410585,55726.7725,110
1643,20200907,11,11410585,57103.0547,111
1644,20200907,12,11410585,57662.1188,112
1645,20200907,13,11410585,59822.6355,113
1646,20200907,14,11410585,60225.8143,114
1647,20200907,15,11410585,59114.6512,115
1648,20200907,16,11410585,56015.6841,116
1649,20200907,17,11410585,51467.1939,117
1650,20200907,18,11410585,48411.7065,118
1651,20200907,19,11410585,45836.8844,119
1652,20200907,20,11410585,42099.7972,120
1653,20200907,21,11410585,39242.3597,121
1654,20200907,22,11410585,37458.8434,122
1655,20200907,23,11410585,33753.2189,123
1656,20200908,00,11410585,33435.7246,200
1657,20200908,01,11410585,33245.6186,201
1658,20200908,02,11410585,33372.5131,202
1659,20200908,03,11410585,33303.4274,203
1660,20200908,04,11410585,33552.5602,204
1661,20200908,05,11410585,34668.0489,205
1662,20200908,06,11410585,37317.615,206
1663,20200908,07,11410585,43033.8424,207
1664,20200908,08,11410585,50002.7279,208
1665,20200908,09,11410585,55789.9095,209
1666,20200908,10,11410585,58515.0832,210
1667,20200908,11,11410585,59212.984,211
1668,20200908,12,11410585,60367.3608,212
1669,20200908,13,11410585,62166.0789,213
1670,20200908,14,11410585,63369.707,214
1671,20200908,15,11410585,61739.0414,215
1672,20200908,16,11410585,58557.8051,216
1673,20200908,17,11410585,52991.7628,217
1674,20200908,18,11410585,49860.0337,218
1675,20200908,19,11410585,47283.5946,219
1676,20200908,20,11410585,43529.4498,220
1677,20200908,21,11410585,40094.8269,221
1678,20200908,22,11410585,37636.8811,222
1679,20200908,23,11410585,34272.3955,223
1680,20200909,00,11410585,33777.2949,300
1681,20200909,01,11410585,33722.6876,301
1682,20200909,02,11410585,33897.5803,302
1683,20200909,03,11410585,34033.8624,303
1684,20200909,04,11410585,34206.9509,304
1685,20200909,05,11410585,35474.5804,305
1686,20200909,06,11410585,37738.8027,306
1687,20200909,07,11410585,43407.1376,307
1688,20200909,08,11410585,50499.6846,308
1689,20200909,09,11410585,55530.5604,309
1690,20200909,10,11410585,59001.7872,310
1691,20200909,11,11410585,59308.3902,311
1692,20200909,12,11410585,60039.1396,312
1693,20200909,13,11410585,62930.3294,313
1694,20200909,14,11410585,63020.6118,314
1695,20200909,15,11410585,61568.6674,315
1696,20200909,16,11410585,58430.4295,316
1697,20200909,17,11410585,53162.6887,317
1698,20200909,18,11410585,50391.7237,318
1699,20200909,19,11410585,47276.0881,319
1700,20200909,20,11410585,44122.2059,320
1701,20200909,21,11410585,40263.0471,321
1702,20200909,22,11410585,38041.1802,322
1703,20200909,23,11410585,34077.2406,323
1704,20200910,00,11410585,34131.3246,400
1705,20200910,01,11410585,34012.4129,401
1706,20200910,02,11410585,33879.0114,402
1707,20200910,03,11410585,33935.9871,403
1708,20200910,04,11410585,34288.4514,404
1709,20200910,05,11410585,35656.1132,405
1710,20200910,06,11410585,38021.0823,406
1711,20200910,07,11410585,43737.9785,407
1712,20200910,08,11410585,49888.8856,408
1713,20200910,09,11410585,55494.3988,409
1714,20200910,10,11410585,58942.3598,410
1715,20200910,11,11410585,59419.6289,411
1716,20200910,12,11410585,60389.8118,412
1717,20200910,13,11410585,62853.4928,413
1718,20200910,14,11410585,63271.3738,414
1719,20200910,15,11410585,61483.192,415
1720,20200910,16,11410585,58233.8076,416
1721,20200910,17,11410585,53623.5563,417
1722,20200910,18,11410585,50393.7626,418
1723,20200910,19,11410585,47504.2548,419
1724,20200910,20,11410585,43743.406,420
1725,20200910,21,11410585,40785.3333,421
1726,20200910,22,11410585,38373.4468,422
1727,20200910,23,11410585,34671.3684,423
1728,20200911,00,11410585,34322.5004,500
1729,20200911,01,11410585,34913.1019,501
1730,20200911,02,11410585,34751.2978,502
1731,20200911,03,11410585,34806.548,503
1732,20200911,04,11410585,35138.5292,504
1733,20200911,05,11410585,36307.7022,505
1734,20200911,06,11410585,38895.7969,506
1735,20200911,07,11410585,44597.2537,507
1736,20200911,08,11410585,50247.1109,508
1737,20200911,09,11410585,55223.6651,509
1738,20200911,10,11410585,57710.2453,510
1739,20200911,11,11410585,58440.357,511
1740,20200911,12,11410585,58867.5426,512
1741,20200911,13,11410585,60973.8697,513
1742,20200911,14,11410585,61570.6111,514
1743,20200911,15,11410585,60984.3198,515
1744,20200911,16,11410585,57715.3775,516
1745,20200911,17,11410585,53612.1175,517
1746,20200911,18,11410585,51193.9396,518
1747,20200911,19,11410585,47767.6564,519
1748,20200911,20,11410585,44296.4926,520
1749,20200911,21,11410585,41346.2536,521
1750,20200911,22,11410585,38963.8864,522
1751,20200911,23,11410585,35398.7793,523
1752,20200912,00,11410585,34932.6586,600
1753,20200912,01,11410585,34155.3966,601
1754,20200912,02,11410585,34170.0159,602
1755,20200912,03,11410585,34128.5691,603
1756,20200912,04,11410585,34391.8944,604
1757,20200912,05,11410585,35154.3332,605
1758,20200912,06,11410585,36020.5974,606
1759,20200912,07,11410585,36883.0837,607
1760,20200912,08,11410585,38612.5263,608
1761,20200912,09,11410585,41200.9719,609
1762,20200912,10,11410585,43172.785,610
1763,20200912,11,11410585,44140.4576,611
1764,20200912,12,11410585,45352.7731,612
1765,20200912,13,11410585,46270.1505,613
1766,20200912,14,11410585,46730.4278,614
1767,20200912,15,11410585,47442.7667,615
1768,20200912,16,11410585,47505.8421,616
1769,20200912,17,11410585,47009.0213,617
1770,20200912,18,11410585,46039.0471,618
1771,20200912,19,11410585,45068.2294,619
1772,20200912,20,11410585,42011.2041,620
1773,20200912,21,11410585,39276.5988,621
1774,20200912,22,11410585,37287.1586,622
1775,20200912,23,11410585,33744.5824,623
1776,20200913,00,11410585,33668.6357,700
1777,20200913,01,11410585,33273.4679,701
1778,20200913,02,11410585,33001.9008,702
1779,20200913,03,11410585,33136.1213,703
1780,20200913,04,11410585,33087.7235,704
1781,20200913,05,11410585,33783.6911,705
1782,20200913,06,11410585,34039.7417,706
1783,20200913,07,11410585,34220.5785,707
1784,20200913,08,11410585,34685.1798,708
1785,20200913,09,11410585,36010.0033,709
1786,20200913,10,11410585,37335.9613,710
1787,20200913,11,11410585,38867.9094,711
1788,20200913,12,11410585,40810.5623,712
1789,20200913,13,11410585,43085.5536,713
1790,20200913,14,11410585,44223.8604,714
1791,20200913,15,11410585,45162.1842,715
1792,20200913,16,11410585,45052.2221,716
1793,20200913,17,11410585,45095.0521,717
1794,20200913,18,11410585,44430.1488,718
1795,20200913,19,11410585,43174.9968,719
1796,20200913,20,11410585,40701.7706,720
1797,20200913,21,11410585,38693.0422,721
1798,20200913,22,11410585,37192.5783,722
1799,20200913,23,11410585,34168.6466,723
1800,20200914,00,11410585,33903.6151,100
1801,20200914,01,11410585,33855.1661,101
1802,20200914,02,11410585,33666.2913,102
1803,20200914,03,11410585,33777.3142,103
1804,20200914,04,11410585,33964.1906,104
1805,20200914,05,11410585,35285.5058,105
1806,20200914,06,11410585,37912.4521,106
1807,20200914,07,11410585,43914.7311,107
1808,20200914,08,11410585,50805.3343,108
1809,20200914,09,11410585,57007.4139,109
1810,20200914,10,11410585,60577.9535,110
1811,20200914,11,11410585,61874.8349,111
1812,20200914,12,11410585,63526.7411,112
1813,20200914,13,11410585,65639.2068,113
1814,20200914,14,11410585,66063.8758,114
1815,20200914,15,11410585,65087.4478,115
1816,20200914,16,11410585,62107.3355,116
1817,20200914,17,11410585,57723.4768,117
1818,20200914,18,11410585,55223.6874,118
1819,20200914,19,11410585,52177.8758,119
1820,20200914,20,11410585,49111.9861,120
1821,20200914,21,11410585,45819.704,121
1822,20200914,22,11410585,42035.7649,122
1823,20200914,23,11410585,37196.18,123
1824,20200915,00,11410585,36394.4695,200
1825,20200915,01,11410585,36139.0278,201
1826,20200915,02,11410585,35943.0903,202
1827,20200915,03,11410585,35967.6677,203
1828,20200915,04,11410585,36037.5145,204
1829,20200915,05,11410585,37298.4572,205
1830,20200915,06,11410585,39660.6517,206
1831,20200915,07,11410585,45886.7808,207
1832,20200915,08,11410585,53074.2131,208
1833,20200915,09,11410585,59589.6089,209
1834,20200915,10,11410585,62933.6487,210
1835,20200915,11,11410585,63598.6137,211
1836,20200915,12,11410585,64734.3084,212
1837,20200915,13,11410585,67596.2287,213
1838,20200915,14,11410585,68491.3215,214
1839,20200915,15,11410585,67227.0551,215
1840,20200915,16,11410585,63684.6815,216
1841,20200915,17,11410585,58616.6414,217
1842,20200915,18,11410585,54997.1784,218
1843,20200915,19,11410585,52843.5849,219
1844,20200915,20,11410585,49286.5898,220
1845,20200915,21,11410585,46075.5505,221
1846,20200915,22,11410585,42314.5371,222
1847,20200915,23,11410585,37509.665,223
1848,20200916,00,11410585,36608.0214,300
1849,20200916,01,11410585,36125.107,301
1850,20200916,02,11410585,36228.4856,302
1851,20200916,03,11410585,36176.6642,303
1852,20200916,04,11410585,36517.3791,304
1853,20200916,05,11410585,37575.9292,305
1854,20200916,06,11410585,39785.3934,306
1855,20200916,07,11410585,46129.6931,307
1856,20200916,08,11410585,53149.7264,308
1857,20200916,09,11410585,59102.2217,309
1858,20200916,10,11410585,62387.0134,310
1859,20200916,11,11410585,63216.9549,311
1860,20200916,12,11410585,64481.6154,312
1861,20200916,13,11410585,67173.5632,313
1862,20200916,14,11410585,68202.3167,314
1863,20200916,15,11410585,67440.6217,315
1864,20200916,16,11410585,64919.4264,316
1865,20200916,17,11410585,59249.9278,317
1866,20200916,18,11410585,56151.6333,318
1867,20200916,19,11410585,53735.521,319
1868,20200916,20,11410585,50539.4522,320
1869,20200916,21,11410585,47144.9701,321
1870,20200916,22,11410585,42819.1383,322
1871,20200916,23,11410585,36754.9096,323
1872,20200917,00,11410585,36551.3938,400
1873,20200917,01,11410585,36017.2523,401
1874,20200917,02,11410585,35920.4662,402
1875,20200917,03,11410585,35963.5794,403
1876,20200917,04,11410585,36069.693,404
1877,20200917,05,11410585,37169.7576,405
1878,20200917,06,11410585,39626.338,406
1879,20200917,07,11410585,45312.532,407
1880,20200917,08,11410585,52309.4109,408
1881,20200917,09,11410585,58827.787,409
1882,20200917,10,11410585,62055.9913,410
1883,20200917,11,11410585,63106.8009,411
1884,20200917,12,11410585,64481.9187,412
1885,20200917,13,11410585,67452.9876,413
1886,20200917,14,11410585,68503.4527,414
1887,20200917,15,11410585,67343.9978,415
1888,20200917,16,11410585,63862.336,416
1889,20200917,17,11410585,59347.013,417
1890,20200917,18,11410585,56483.1498,418
1891,20200917,19,11410585,53454.522,419
1892,20200917,20,11410585,50001.8928,420
1893,20200917,21,11410585,47205.1584,421
1894,20200917,22,11410585,42853.4046,422
1895,20200917,23,11410585,37757.0882,423
1896,20200918,00,11410585,36591.3348,500
1897,20200918,01,11410585,36037.7331,501
1898,20200918,02,11410585,35764.0633,502
1899,20200918,03,11410585,35647.7373,503
1900,20200918,04,11410585,35847.6809,504
1901,20200918,05,11410585,37066.0707,505
1902,20200918,06,11410585,39504.6796,506
1903,20200918,07,11410585,45492.6952,507
1904,20200918,08,11410585,52577.7443,508
1905,20200918,09,11410585,58561.7153,509
1906,20200918,10,11410585,62315.5277,510
1907,20200918,11,11410585,62714.4842,511
1908,20200918,12,11410585,63860.644,512
1909,20200918,13,11410585,65891.3901,513
1910,20200918,14,11410585,66556.0592,514
1911,20200918,15,11410585,65857.2608,515
1912,20200918,16,11410585,62104.4887,516
1913,20200918,17,11410585,57998.3132,517
1914,20200918,18,11410585,55143.403,518
1915,20200918,19,11410585,53469.3978,519
1916,20200918,20,11410585,50316.2529,520
1917,20200918,21,11410585,47214.3554,521
1918,20200918,22,11410585,43148.9242,522
1919,20200918,23,11410585,38088.1323,523
1920,20200919,00,11410585,37083.6096,600
1921,20200919,01,11410585,35959.7759,601
1922,20200919,02,11410585,35381.5222,602
1923,20200919,03,11410585,35187.4164,603
1924,20200919,04,11410585,35156.2859,604
1925,20200919,05,11410585,35957.1079,605
1926,20200919,06,11410585,36516.4629,606
1927,20200919,07,11410585,37580.7951,607
1928,20200919,08,11410585,39911.6346,608
1929,20200919,09,11410585,43014.3255,609
1930,20200919,10,11410585,45332.8801,610
1931,20200919,11,11410585,46767.555,611
1932,20200919,12,11410585,48556.0765,612
1933,20200919,13,11410585,50501.7412,613
1934,20200919,14,11410585,51130.6808,614
1935,20200919,15,11410585,51596.1264,615
1936,20200919,16,11410585,51523.0505,616
1937,20200919,17,11410585,51863.6275,617
1938,20200919,18,11410585,51832.7015,618
1939,20200919,19,11410585,50496.1404,619
1940,20200919,20,11410585,47776.8478,620
1941,20200919,21,11410585,45080.1068,621
1942,20200919,22,11410585,40928.5908,622
1943,20200919,23,11410585,36233.9858,623
1944,20200920,00,11410585,35723.8396,700
1945,20200920,01,11410585,34854.7601,701
1946,20200920,02,11410585,34539.5502,702
1947,20200920,03,11410585,34367.5174,703
1948,20200920,04,11410585,34083.0581,704
1949,20200920,05,11410585,34653.9207,705
1950,20200920,06,11410585,34832.6388,706
1951,20200920,07,11410585,35301.3836,707
1952,20200920,08,11410585,35752.7854,708
1953,20200920,09,11410585,37410.1215,709
1954,20200920,10,11410585,39511.1697,710
1955,20200920,11,11410585,41402.9811,711
1956,20200920,12,11410585,43841.0449,712
1957,20200920,13,11410585,45585.8655,713
1958,20200920,14,11410585,47372.6599,714
1959,20200920,15,11410585,47964.5256,715
1960,20200920,16,11410585,47644.73,716
1961,20200920,17,11410585,47854.7278,717
1962,20200920,18,11410585,47201.6354,718
1963,20200920,19,11410585,45616.0014,719
1964,20200920,20,11410585,43321.4585,720
1965,20200920,21,11410585,41400.3197,721
1966,20200920,22,11410585,39014.0974,722
1967,20200920,23,11410585,35633.2014,723
1968,20200921,00,11410585,34943.7941,100
1969,20200921,01,11410585,34849.6378,101
1970,20200921,02,11410585,34692.2817,102
1971,20200921,03,11410585,34626.8207,103
1972,20200921,04,11410585,34757.8077,104
1973,20200921,05,11410585,36178.0856,105
1974,20200921,06,11410585,38384.5593,106
1975,20200921,07,11410585,44728.6574,107
1976,20200921,08,11410585,52075.6954,108
1977,20200921,09,11410585,58669.3433,109
1978,20200921,10,11410585,62648.8592,110
1979,20200921,11,11410585,63855.9381,111
1980,20200921,12,11410585,65297.7236,112
1981,20200921,13,11410585,68112.6443,113
1982,20200921,14,11410585,69150.7207,114
1983,20200921,15,11410585,67566.6022,115
1984,20200921,16,11410585,64284.9081,116
1985,20200921,17,11410585,59048.6632,117
1986,20200921,18,11410585,55980.758,118
1987,20200921,19,11410585,52847.7192,119
1988,20200921,20,11410585,49596.9052,120
1989,20200921,21,11410585,46490.6185,121
1990,20200921,22,11410585,42176.2034,122
1991,20200921,23,11410585,37092.1416,123
1992,20200922,00,11410585,36451.3959,200
1993,20200922,01,11410585,35941.2101,201
1994,20200922,02,11410585,35730.6894,202
1995,20200922,03,11410585,35539.919,203
1996,20200922,04,11410585,35837.5089,204
1997,20200922,05,11410585,37131.7527,205
1998,20200922,06,11410585,39857.0587,206
1999,20200922,07,11410585,46411.9407,207
2000,20200922,08,11410585,53790.1214,208
2001,20200922,09,11410585,60896.2271,209
2002,20200922,10,11410585,63932.8014,210
2003,20200922,11,11410585,65614.1336,211
2004,20200922,12,11410585,66696.4376,212
2005,20200922,13,11410585,69710.2095,213
2006,20200922,14,11410585,70914.601,214
2007,20200922,15,11410585,68341.527,215
2008,20200922,16,11410585,65074.8363,216
2009,20200922,17,11410585,60963.8575,217
2010,20200922,18,11410585,57567.5414,218
2011,20200922,19,11410585,54534.1436,219
2012,20200922,20,11410585,50968.8801,220
2013,20200922,21,11410585,47552.3337,221
2014,20200922,22,11410585,42869.463,222
2015,20200922,23,11410585,37518.8621,223
2016,20200923,00,11410585,36759.2936,300
2017,20200923,01,11410585,36219.0931,301
2018,20200923,02,11410585,35953.889,302
2019,20200923,03,11410585,35818.1612,303
2020,20200923,04,11410585,35984.8169,304
2021,20200923,05,11410585,37034.1574,305
2022,20200923,06,11410585,39584.8011,306
2023,20200923,07,11410585,46266.2369,307
2024,20200923,08,11410585,53068.4146,308
2025,20200923,09,11410585,59529.195,309
2026,20200923,10,11410585,63504.1877,310
2027,20200923,11,11410585,64998.2252,311
2028,20200923,12,11410585,66622.1672,312
2029,20200923,13,11410585,69539.475,313
2030,20200923,14,11410585,69915.9095,314
2031,20200923,15,11410585,68483.4883,315
2032,20200923,16,11410585,65296.8676,316
2033,20200923,17,11410585,59956.6641,317
2034,20200923,18,11410585,57076.2504,318
2035,20200923,19,11410585,54429.0933,319
2036,20200923,20,11410585,50630.1567,320
2037,20200923,21,11410585,47499.2064,321
2038,20200923,22,11410585,42938.871,322
2039,20200923,23,11410585,37053.2213,323
2040,20200924,00,11410585,36961.2247,400
2041,20200924,01,11410585,36213.7654,401
2042,20200924,02,11410585,35893.4406,402
2043,20200924,03,11410585,35868.6535,403
2044,20200924,04,11410585,35964.9601,404
2045,20200924,05,11410585,37277.156,405
2046,20200924,06,11410585,39597.0483,406
2047,20200924,07,11410585,46157.8791,407
2048,20200924,08,11410585,53567.0784,408
2049,20200924,09,11410585,59465.9442,409
2050,20200924,10,11410585,62947.6271,410
2051,20200924,11,11410585,64358.3287,411
